0:0:0:0:0:0:0:1 - - [20/Jul/2020:09:58:30 -0400] "GET /images/scanner-logos/ant.svg HTTP/1.1" 304 - "http://localhost:9000/about" "Mozilla/5.0 (X11; CrOS x86_64 13020.87.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.119 Safari/537.36" "AXNshDS5+j+WGcirAAAp"
0:0:0:0:0:0:0:1 - - [20/Jul/2020:09:58:30 -0400] "GET /api/components/search_projects?ps=1 HTTP/1.1" 200 214 "http://localhost:9000/about" "Mozilla/5.0 (X11; CrOS x86_64 13020.87.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.119 Safari/537.36" "AXNshDS5+j+WGcirAAAh"
0:0:0:0:0:0:0:1 - - [20/Jul/2020:09:58:30 -0400] "GET /api/issues/search?resolved=false&facets=types&ps=1&additionalFields=_all HTTP/1.1" 200 762 "http://localhost:9000/about" "Mozilla/5.0 (X11; CrOS x86_64 13020.87.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.119 Safari/537.36" "AXNshDS5+j+WGcirAAAj"
0:0:0:0:0:0:0:1 - - [20/Jul/2020:09:58:33 -0400] "GET /api/issues/search?s=FILE_LINE&resolved=false&ps=100&facets=severities%2Ctypes&additionalFields=_all HTTP/1.1" 200 937 "http://localhost:9000/issues?resolved=false" "Mozilla/5.0 (X11; CrOS x86_64 13020.87.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.119 Safari/537.36" "AXNshDS5+j+WGcirAAAr"
0:0:0:0:0:0:0:1 - - [20/Jul/2020:09:58:46 -0400] "GET /api/webservices/list?include_internals=true HTTP/1.1" 200 - "http://localhost:9000/web_api" "Mozilla/5.0 (X11; CrOS x86_64 13020.87.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.119 Safari/537.36" "AXNshDS5+j+WGcirAAAs"
0:0:0:0:0:0:0:1 - - [20/Jul/2020:09:58:50 -0400] "GET /api/webservices/list?include_internals=true HTTP/1.1" 200 - "http://localhost:9000/web_api/api/issues" "Mozilla/5.0 (X11; CrOS x86_64 13020.87.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.119 Safari/537.36" "AXNshDS5+j+WGcirAAAt"
0:0:0:0:0:0:0:1 - - [20/Jul/2020:10:00:07 -0400] "GET /api/issues/search?componentKeys=test1 HTTP/1.1" 200 - "-" "Mozilla/5.0 (X11; CrOS x86_64 13020.87.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.119 Safari/537.36" "AXNshDS5+j+WGcirAAAu"
0:0:0:0:0:0:0:1 - - [20/Jul/2020:10:00:41 -0400] "GET /api/issues/search?componentKeys=test1&resolved=false HTTP/1.1" 200 146 "-" "Mozilla/5.0 (X11; CrOS x86_64 13020.87.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.119 Safari/537.36" "AXNshDS5+j+WGcirAAAv"
0:0:0:0:0:0:0:1 - - [20/Jul/2020:10:03:59 -0400] "GET /api/system/status HTTP/1.1" 200 76 "-" "python-requests/2.21.0" "AXNshDS5+j+WGcirAAAw"
127.0.0.1 - - [20/Jul/2020:10:04:00 -0400] "GET /batch/index HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNshDS5+j+WGcirAAAx"
