127.0.0.1 - - [21/Jul/2020:12:37:37 -0400] "GET /api/settings/values.protobuf?component=test1 HTTP/1.1" 200 4738 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAE"
127.0.0.1 - - [21/Jul/2020:12:37:38 -0400] "GET /api/qualityprofiles/search.protobuf?project=test1 HTTP/1.1" 200 2018 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAF"
127.0.0.1 - - [21/Jul/2020:12:37:40 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2iuQxSe0PHI1Xu6&ps=500&p=1 HTTP/1.1" 200 5624 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAG"
127.0.0.1 - - [21/Jul/2020:12:37:41 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2mIQxSe0PHI1Xvw&ps=500&p=1 HTTP/1.1" 200 7603 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAH"
127.0.0.1 - - [21/Jul/2020:12:37:41 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2oMQxSe0PHI1XwP&ps=500&p=1 HTTP/1.1" 200 11 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAI"
127.0.0.1 - - [21/Jul/2020:12:37:41 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2reQxSe0PHI1Xxq&ps=500&p=1 HTTP/1.1" 200 6187 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAJ"
127.0.0.1 - - [21/Jul/2020:12:37:41 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2o0QxSe0PHI1Xww&ps=500&p=1 HTTP/1.1" 200 8092 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAK"
127.0.0.1 - - [21/Jul/2020:12:37:42 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2umQxSe0PHI1Xzp&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAL"
127.0.0.1 - - [21/Jul/2020:12:37:43 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu221QxSe0PHI1X7e&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAM"
127.0.0.1 - - [21/Jul/2020:12:37:43 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu26BQxSe0PHI1X9j&ps=500&p=1 HTTP/1.1" 200 7758 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAN"
127.0.0.1 - - [21/Jul/2020:12:37:44 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu29jQxSe0PHI1YB8&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAO"
127.0.0.1 - - [21/Jul/2020:12:37:45 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu3FHQxSe0PHI1YL9&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAP"
127.0.0.1 - - [21/Jul/2020:12:37:45 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu3NLQxSe0PHI1YSh&ps=500&p=1 HTTP/1.1" 200 6768 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAQ"
127.0.0.1 - - [21/Jul/2020:12:37:46 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu3ThQxSe0PHI1YT5&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAR"
127.0.0.1 - - [21/Jul/2020:12:37:46 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu3QIQxSe0PHI1YTD&ps=500&p=1 HTTP/1.1" 200 906 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAS"
127.0.0.1 - - [21/Jul/2020:12:37:47 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu3XNQxSe0PHI1YWS&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAT"
127.0.0.1 - - [21/Jul/2020:12:37:47 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu3evQxSe0PHI1Yay&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAU"
